DB00980,BE0000327
DB00981,BE0000426
DB00982,BE0000663
DB00983,BE0000694
DB00984,BE0000132
DB00985,BE0000442
DB00986,BE0000092
DB00986,BE0000045
DB00986,BE0000560
DB00987,BE0004796
DB00987,BE0000113
DB00988,BE0000756
DB00988,BE0000020
DB00988,BE0000145
DB00988,BE0000581
DB00988,BE0000389
DB00988,BE0000647
DB00988,BE0000138
DB00988,BE0000291
DB00988,BE0000650
DB00988,BE0004889
DB00988,BE0000486
DB00988,BE0000749
DB00989,BE0000426
DB00989,BE0002180
DB00990,BE0002090
DB00991,BE0000017
DB00991,BE0000262
DB00992,BE0000710
DB00993,BE0000077
DB00994,BE0000279
DB00994,BE0004799
DB00995,BE0000907
DB00995,BE0001154
DB00996,BE0000691
DB00996,BE0002396
DB00996,BE0002226
DB00996,BE0000013
DB00996,BE0004956
DB00997,BE0004796
DB00997,BE0000742
DB00998,BE0000659
DB00998,BE0000797
DB00999,BE0000419
DB00999,BE0000267
DB00999,BE0000322
DB00999,BE0000535
DB00999,BE0002437
DB00999,BE0001653
DB00999,BE0000553
DB01000,BE0000576
DB01000,BE0004290
DB01000,BE0004643
DB01000,BE0003577
DB01001,BE0000694
DB01001,BE0000172
DB01002,BE0000177
DB01003,BE0000553
DB01003,BE0001191
DB01004,BE0000308
DB01004,BE0004796
DB01004,BE0001403
DB01005,BE0000325
DB01006,BE0002090
DB01007,BE0000233
DB01007,BE0000875
DB01008,BE0004796
DB01009,BE0000017
DB01009,BE0000262
DB01009,BE0003552
DB01010,BE0000426
DB01010,BE0002180
DB01011,BE0000731
DB01011,BE0001246
DB01012,BE0000509
DB01013,BE0000794
DB01014,BE0000215
DB01014,BE0000262
DB01014,BE0000017
DB01014,BE0000248
DB01015,BE0000803
DB01015,BE0000124
DB01016,BE0000207
DB01016,BE0000644
DB01016,BE0002218
DB01016,BE0000469
DB01016,BE0000703
DB01016,BE0000119
DB01016,BE0001195
DB01016,BE0000708
DB01016,BE0004923
DB01016,BE0000406
DB01017,BE0000127
DB01017,BE0000019
DB01017,BE0004799
DB01017,BE0001051
DB01017,BE0000248
DB01017,BE0000058
DB01017,BE0000163
DB01017,BE0000444
DB01017,BE0001162
DB01017,BE0001009
DB01018,BE0000289
DB01018,BE0000572
DB01019,BE0000560
DB01020,BE0003578
DB01021,BE0000502
DB01021,BE0000732
DB01021,BE0000267
DB01021,BE0000322
DB01021,BE0000535
DB01022,BE0000403
DB01022,BE0000724
DB01023,BE0000430
DB01023,BE0000691
DB01023,BE0002354
DB01023,BE0002359
DB01023,BE0002355
DB01023,BE0000864
DB01023,BE0002396
DB01023,BE0000418
DB01023,BE0003323
DB01023,BE0003565
DB01023,BE0000668
DB01023,BE0003566
DB01023,BE0001024
DB01024,BE0000761
DB01024,BE0000722
DB01025,BE0001206
DB01025,BE0000885
DB01025,BE0000125
DB01025,BE0000689
DB01026,BE0000233
DB01026,BE0000132
DB01026,BE0004884
DB01026,BE0004873
DB01026,BE0004883
DB01026,BE0002090
DB01028,BE0000795
DB01028,BE0000640
DB01028,BE0000433
DB01028,BE0000218
DB01028,BE0000781
DB01028,BE0000484
DB01028,BE0000503
DB01028,BE0004797
DB01029,BE0000062
DB01029,BE0001040
DB01030,BE0000971
DB01030,BE0000091
DB01030,BE0004796
DB01031,BE0000267
DB01031,BE0000322
DB01032,BE0001066
DB01032,BE0000879
DB01032,BE0003645
DB01032,BE0003719
DB01033,BE0000077
DB01033,BE0000374
DB01033,BE0004941
DB01034,BE0000801
DB01034,BE0000800
DB01034,BE0000558
DB01034,BE0000959
DB01035,BE0000197
DB01035,BE0000892
DB01036,BE0000045
DB01036,BE0000560
DB01036,BE0000247
DB01036,BE0000092
DB01036,BE0000405
DB01037,BE0002196
DB01037,BE0002198
DB01039,BE0000071
DB01039,BE0001020
DB01040,BE0004796
DB01041,BE0004755
DB01041,BE0000704
DB01041,BE0001086
DB01041,BE0004796
DB01041,BE0000748
DB01041,BE0000262
DB01041,BE0004898
DB01041,BE0004879
DB01042,BE0004796
DB01043,BE0000641
DB01043,BE0000760
DB01043,BE0000417
DB01043,BE0000311
DB01043,BE0003438
DB01043,BE0000756
DB01043,BE0000365
DB01044,BE0003724
DB01044,BE0003725
DB01044,BE0003726
DB01044,BE0003727
DB01045,BE0000257
DB01045,BE0003707
DB01045,BE0000956
DB01045,BE0001004
DB01045,BE0003642
DB01045,BE0003659
DB01045,BE0000875
DB01045,BE0000530
DB01045,BE0001042
DB01046,BE0000765
DB01047,BE0000794
DB01047,BE0004659
DB01048,BE0004853
DB01049,BE0004864
DB01049,BE0004863
DB01049,BE0001042
DB01049,BE0004862
DB01049,BE0000020
DB01049,BE0000756
DB01049,BE0004797
DB01050,BE0000262
DB01050,BE0000017
DB01050,BE0000246
DB01050,BE0001151
DB01050,BE0001088
DB01050,BE0003591
DB01050,BE0000215
DB01050,BE0001195
DB01051,BE0002388
DB01051,BE0004950
DB01053,BE0004654
DB01053,BE0003894
DB01053,BE0003645
DB01053,BE0001018
DB01053,BE0001134
DB01054,BE0000430
DB01054,BE0000691
DB01054,BE0002354
DB01054,BE0000679
DB01054,BE0002359
DB01054,BE0002355
DB01054,BE0002396
DB01054,BE0000864
DB01055,BE0000331
DB01055,BE0001047
DB01055,BE0000252
DB01056,BE0000197
DB01057,BE0002180
DB01058,BE0004851
DB01059,BE0000429
DB01059,BE0000366
DB01059,BE0000742
DB01060,BE0000576
DB01061,BE0000576
DB01062,BE0000045
DB01062,BE0000560
DB01062,BE0000092
DB01063,BE0000756
DB01063,BE0000020
DB01064,BE0000172
DB01064,BE0000694
DB01064,BE0001012
DB01064,BE0000923
DB01064,BE0000955
DB01064,BE0002383
DB01064,BE0002384
DB01064,BE0003429
DB01065,BE0000515
DB01065,BE0000327
DB01065,BE0000123
DB01065,BE0003554
DB01065,BE0000418
DB01065,BE0001075
DB01065,BE0003555
DB01065,BE0002109
DB01065,BE0003553
DB01065,BE0000220
DB01066,BE0003624
DB01066,BE0000576
DB01067,BE0000207
DB01067,BE0000215
DB01068,BE0004797
DB01068,BE0000736
DB01069,BE0000442
DB01069,BE0000756
DB01069,BE0000092
DB01069,BE0000560
DB01069,BE0000045
DB01069,BE0000405
DB01069,BE0000247
DB01069,BE0000501
DB01069,BE0000451
DB01069,BE0000418
DB01070,BE0000779
DB01071,BE0000442
DB01072,BE0004854
DB01073,BE0000325
DB01073,BE0000546
DB01073,BE0004796
DB01073,BE0002804
DB01074,BE0000406
DB01074,BE0000179
DB01075,BE0000442
DB01075,BE0000560
DB01076,BE0000574
DB01076,BE0000854
DB01076,BE0003721
DB01077,BE0004801
DB01077,BE0003567
DB01077,BE0003569
DB01078,BE0000732
DB01080,BE0000217
DB01080,BE0000253
DB01081,BE0000770
DB01081,BE0000420
DB01082,BE0000279
DB01082,BE0004799
DB01082,BE0001092
DB01083,BE0000683
DB01083,BE0003620
DB01083,BE0000959
DB01084,BE0000442
DB01085,BE0000045
DB01085,BE0000092
DB01085,BE0000560
DB01086,BE0000177
DB01087,BE0004805
DB01087,BE0002459
DB01087,BE0000220
DB01088,BE0000475
DB01088,BE0000064
DB01088,BE0001133
DB01088,BE0000487
DB01088,BE0002353
DB01088,BE0001287
DB01088,BE0001088
DB01089,BE0000118
DB01090,BE0000411
DB01090,BE0003585
DB01090,BE0003584
DB01091,BE0000577
DB01092,BE0000732
DB01094,BE0000105
DB01094,BE0004608
DB01094,BE0000232
DB01095,BE0000574
DB01096,BE0004796
DB01097,BE0000382
DB01097,BE0003721
DB01097,BE0000871
DB01098,BE0000574
DB01099,BE0004796
DB01099,BE0000892
DB01099,BE0000021
DB01100,BE0000756
DB01100,BE0000581
DB01100,BE0000090
DB01100,BE0000418
DB01101,BE0000324
DB01101,BE0004796
DB01101,BE0004810
DB01102,BE0000172
DB01102,BE0000694
DB01102,BE0001012
DB01103,BE0004796
DB01103,BE0001077
DB01103,BE0000657
DB01103,BE0001081
DB01104,BE0000749
DB01104,BE0000647
DB01105,BE0000486
DB01105,BE0000749
DB01105,BE0000647
DB01106,BE0000442
DB01106,BE0000464
DB01107,BE0000795
DB01107,BE0004797
DB01108,BE0000051
DB01108,BE0000059
DB01108,BE0000123
DB01108,BE0000792
DB01109,BE0000280
DB01109,BE0000216
DB01109,BE0001159
DB01110,BE0000233
DB01110,BE0000263
DB01110,BE0000005
DB01110,BE0000553
DB01110,BE0004422
DB01110,BE0003196
DB01110,BE0004423
DB01110,BE0004424
DB01110,BE0000415
DB01110,BE0004425
DB01110,BE0004426
DB01110,BE0004427
DB01110,BE0000090
DB01110,BE0000462
DB01110,BE0000699
DB01111,BE0004833
DB01112,BE0000576
DB01113,BE0000487
DB01113,BE0000631
DB01114,BE0000442
DB01114,BE0000749
DB01114,BE0000486
DB01114,BE0000647
DB01115,BE0000430
DB01115,BE0000691
DB01115,BE0002354
DB01115,BE0002359
DB01115,BE0002355
DB01115,BE0000418
DB01115,BE0000781
DB01115,BE0000864
DB01116,BE0000411
DB01117,BE0004428
DB01117,BE0000612
DB01117,BE0000382
DB01118,BE0000090
DB01118,BE0000172
DB01118,BE0000864
DB01118,BE0002396
DB01119,BE0000708
DB01119,BE0000267
DB01119,BE0000322
DB01119,BE0000732
DB01119,BE0000553
DB01119,BE0000419
DB01120,BE0000207
DB01120,BE0000163
DB01121,BE0000141
DB01122,BE0000426
DB01123,BE0004796
DB01123,BE0000048
DB01123,BE0003959
DB01123,BE0004319
DB01124,BE0000207
DB01124,BE0000644
DB01125,BE0000403
DB01126,BE0000585
DB01126,BE0000539
DB01127,BE0000233
DB01128,BE0000132
DB01129,BE0000349
DB01130,BE0000794
DB01131,BE0000330
DB01131,BE0000563
DB01132,BE0000215
DB01133,BE0004801
DB01133,BE0003569
DB01133,BE0000623
DB01135,BE0000738
DB01135,BE0000560
DB01136,BE0000172
DB01136,BE0000501
DB01136,BE0000173
DB01136,BE0000694
DB01136,BE0000163
DB01136,BE0000979
DB01136,BE0001095
DB01136,BE0000090
DB01136,BE0001114
DB01136,BE0000715
DB01136,BE0000575
DB01136,BE0000342
DB01136,BE0000572
DB01136,BE0000289
DB01136,BE0001074
DB01136,BE0002374
DB01137,BE0000429
DB01137,BE0000366
DB01137,BE0000742
DB01138,BE0001069
DB01138,BE0000785
DB01139,BE0000576
DB01140,BE0004643
DB01140,BE0004290
DB01140,BE0004335
DB01140,BE0003624
DB01141,BE0004669
DB01142,BE0000442
DB01142,BE0000112
DB01142,BE0000486
DB01142,BE0000749
DB01142,BE0000451
DB01142,BE0000393
DB01142,BE0000533
DB01142,BE0000092
DB01142,BE0000560
DB01142,BE0000045
DB01142,BE0000405
DB01142,BE0000247
DB01142,BE0000501
DB01142,BE0000575
DB01142,BE0000715
DB01142,BE0000291
DB01142,BE0000289
DB01142,BE0000572
DB01142,BE0000342
DB01142,BE0000756
DB01142,BE0000945
DB01142,BE0000146
DB01142,BE0000090
DB01143,BE0000896
DB01143,BE0000457
DB01144,BE0000267
DB01144,BE0000322
DB01144,BE0000535
DB01144,BE0003629
DB01145,BE0002360
DB01146,BE0000442
DB01146,BE0000647
DB01147,BE0000576
DB01147,BE0001358
DB01147,BE0004644
DB01147,BE0000142
DB01147,BE0004647
DB01147,BE0002475
DB01148,BE0000560
DB01148,BE0000092
DB01149,BE0000451
DB01149,BE0000533
DB01149,BE0000749
DB01149,BE0000291
DB01149,BE0000486
DB01149,BE0000647
DB01149,BE0000575
DB01149,BE0000289
DB01149,BE0000501
DB01150,BE0003395
DB01150,BE0002392
DB01150,BE0000142
DB01151,BE0000486
DB01151,BE0000749
DB01151,BE0000451
DB01151,BE0000694
DB01151,BE0000172
DB01151,BE0000973
DB01151,BE0000442
DB01151,BE0004863
DB01151,BE0000092
DB01151,BE0000560
DB01151,BE0000045
DB01151,BE0000405
DB01151,BE0000247
DB01151,BE0000291
DB01151,BE0000533
DB01151,BE0000756
DB01151,BE0004864
DB01153,BE0000233
DB01154,BE0000795
DB01154,BE0002441
DB01154,BE0000708
DB01155,BE0000429
DB01155,BE0000366
DB01156,BE0000647
DB01156,BE0000486
DB01156,BE0003585
DB01157,BE0000330
DB01158,BE0000732
DB01159,BE0003582
DB01159,BE0003583
DB01159,BE0000553
DB01159,BE0000641
DB01159,BE0000534
DB01159,BE0000760
DB01159,BE0000433
DB01159,BE0001200
DB01159,BE0001030
DB01159,BE0001028
DB01159,BE0000503
DB01159,BE0000415
DB01159,BE0000484
DB01159,BE0000218
DB01159,BE0000795
DB01159,BE0001080
DB01159,BE0000948
DB01159,BE0004797
DB01160,BE0000610
DB01160,BE0000475
DB01161,BE0000177
DB01161,BE0000641
DB01161,BE0000411
DB01161,BE0000311
DB01161,BE0000647
DB01162,BE0000501
DB01162,BE0000575
DB01162,BE0000715
DB01162,BE0000090
DB01162,BE0000462
DB01162,BE0000699
DB01165,BE0000429
DB01165,BE0000366
DB01165,BE0000742
DB01166,BE0000436
DB01167,BE0000875
DB01167,BE0000690
DB01168,BE0004796
DB01168,BE0004909
DB01169,BE0001154
DB01169,BE0001979
DB01169,BE0001040
DB01169,BE0001027
DB01169,BE0001062
DB01169,BE0000923
DB01169,BE0000428
DB01170,BE0000486
DB01171,BE0002198
DB01172,BE0000279
DB01172,BE0004799
DB01173,BE0000396
DB01173,BE0000365
DB01173,BE0000534
DB01173,BE0000641
DB01173,BE0000442
DB01173,BE0000486
DB01173,BE0000177
DB01174,BE0000795
DB01174,BE0000849
DB01174,BE0002341
DB01174,BE0000829
DB01174,BE0000826
DB01174,BE0004956
DB01175,BE0000749
DB01175,BE0000647
DB01175,BE0000486
DB01175,BE0000501
DB01175,BE0000092
DB01175,BE0000442
DB01176,BE0000442
DB01176,BE0000951
DB01177,BE0004796
DB01177,BE0000742
DB01178,BE0000736
DB01179,BE0000742
DB01179,BE0001391
DB01179,BE0000143
DB01180,BE0000221
DB01181,BE0004796
DB01182,BE0000197
DB01182,BE0000090
DB01183,BE0000770
DB01183,BE0000420
DB01183,BE0000632
DB01183,BE0000958
DB01183,BE0000123
DB01183,BE0002442
DB01184,BE0000756
DB01184,BE0000581
DB01185,BE0000132
DB01185,BE0000123
DB01185,BE0000345
DB01185,BE0000794
DB01186,BE0000756
DB01186,BE0000581
DB01186,BE0000389
DB01186,BE0000291
DB01186,BE0000393
DB01186,BE0000451
DB01186,BE0000659
DB01186,BE0000572
DB01186,BE0000289
DB01186,BE0000342
DB01186,BE0000145
DB01186,BE0000020
DB01186,BE0000797
DB01186,BE0000533
DB01186,BE0000501
DB01186,BE0000575
DB01186,BE0000715
DB01188,BE0000732
DB01189,BE0004797
DB01189,BE0000433
DB01189,BE0000640
DB01189,BE0000781
DB01189,BE0000218
DB01189,BE0000484
DB01189,BE0000503
DB01190,BE0000743
DB01190,BE0004800
DB01191,BE0000749
DB01191,BE0000533
DB01192,BE0000770
DB01192,BE0000420
DB01193,BE0000172
DB01193,BE0000694
DB01194,BE0000322
DB01194,BE0000267
DB01194,BE0000535
DB01194,BE0003626
DB01195,BE0000197
DB01195,BE0002083
DB01196,BE0001100
DB01196,BE0001169
DB01196,BE0000123
DB01196,BE0000792
DB01197,BE0000221
DB01197,BE0000642
DB01197,BE0000058
DB01197,BE0001680
DB01198,BE0000795
DB01198,BE0000381
DB01198,BE0000523
DB01198,BE0000471
DB01198,BE0000736
DB01199,BE0000738
DB01199,BE0000311
DB01199,BE0000426
DB01200,BE0000756
DB01200,BE0000581
DB01200,BE0000659
DB01200,BE0000289
DB01200,BE0000291
DB01200,BE0000342
DB01200,BE0000572
DB01200,BE0000393
DB01200,BE0000389
DB01200,BE0000451
DB01200,BE0000797
DB01200,BE0000533
DB01200,BE0000145
DB01200,BE0000020
DB01200,BE0000501
DB01200,BE0000575
DB01200,BE0000715
DB01200,BE0000650
DB01201,BE0000186
DB01202,BE0000993
DB01202,BE0002226
DB01203,BE0000172
DB01203,BE0000694
DB01204,BE0004796
DB01204,BE0000742
DB01205,BE0000795
DB01205,BE0003592
DB01205,BE0000471
DB01205,BE0004797
DB01206,BE0004796
DB01206,BE0004003
DB01207,BE0000759
DB01207,BE0001893
DB01208,BE0000429
DB01208,BE0000366
DB01208,BE0000742
DB01209,BE0000770
DB01209,BE0000632
DB01210,BE0000694
DB01210,BE0000172
DB01211,BE0000743
DB01211,BE0000090
DB01211,BE0001004
DB01211,BE0003659
DB01212,BE0003624
DB01212,BE0000879
DB01212,BE0001066
DB01212,BE0003645
DB01212,BE0001018
DB01213,BE0000227
DB01213,BE0000400
DB01213,BE0000465
DB01213,BE0001207
DB01214,BE0000694
DB01214,BE0000172
DB01215,BE0000795
DB01215,BE0000381
DB01215,BE0000523
DB01215,BE0000471
DB01215,BE0003593
DB01215,BE0003592
DB01215,BE0003594
DB01215,BE0002344
DB01215,BE0002346
DB01215,BE0002345
DB01215,BE0003599
DB01215,BE0003595
DB01215,BE0003596
DB01215,BE0000129
DB01215,BE0003598
DB01215,BE0003619
DB01215,BE0004797
DB01216,BE0000585
DB01216,BE0000539
DB01216,BE0003610
DB01217,BE0002090
DB01218,BE0004805
DB01218,BE0000090
DB01218,BE0001694
DB01219,BE0000739
DB01220,BE0000257
DB01220,BE0000956
DB01221,BE0000641
DB01221,BE0000384
DB01221,BE0000756
DB01221,BE0000420
DB01221,BE0000486
DB01221,BE0000632
DB01221,BE0000770
DB01221,BE0004890
DB01221,BE0004957
DB01221,BE0004958
DB01222,BE0000794
DB01223,BE0000436
DB01223,BE0000013
DB01223,BE0000354
DB01223,BE0002366
DB01224,BE0000451
DB01224,BE0000756
DB01224,BE0000291
DB01224,BE0000797
DB01224,BE0000659
DB01224,BE0000476
DB01224,BE0000533
DB01224,BE0000311
DB01224,BE0000945
DB01224,BE0000650
DB01224,BE0000020
DB01224,BE0000145
DB01224,BE0000581
DB01224,BE0000389
DB01224,BE0000442
DB01224,BE0000501
DB01224,BE0000575
DB01224,BE0000715
DB01224,BE0000289
DB01224,BE0000572
DB01224,BE0000342
DB01224,BE0000092
DB01224,BE0000560
DB01224,BE0000045
DB01224,BE0000405
DB01224,BE0000247
DB01225,BE0000280
DB01225,BE0000216
DB01226,BE0000738
DB01226,BE0000560
DB01226,BE0000045
DB01226,BE0002180
DB01227,BE0000770
DB01227,BE0003584
DB01227,BE0003585
DB01228,BE0000197
DB01229,BE0000026
DB01229,BE0000246
DB01229,BE0000956
DB01229,BE0003475
DB01229,BE0001100
DB01229,BE0003474
DB01231,BE0000092
DB01231,BE0000045
DB01231,BE0000560
DB01232,BE0004854
DB01233,BE0000756
DB01233,BE0000092
DB01233,BE0000084
DB01233,BE0000311
DB01234,BE0000794
DB01234,BE0000074
DB01234,BE0000422
DB01234,BE0000005
DB01235,BE0000020
DB01235,BE0000145
DB01235,BE0000756
DB01235,BE0000581
DB01235,BE0000389
DB01236,BE0000795
DB01236,BE0000433
DB01236,BE0000640
DB01236,BE0000781
DB01236,BE0000218
DB01236,BE0000484
DB01236,BE0000503
DB01236,BE0004797
DB01237,BE0000442
DB01238,BE0000451
DB01238,BE0000756
DB01238,BE0000291
DB01238,BE0000797
DB01238,BE0000659
DB01238,BE0000476
DB01238,BE0000533
DB01238,BE0000311
DB01238,BE0000945
DB01238,BE0000650
DB01238,BE0000020
DB01238,BE0000145
DB01238,BE0000581
DB01238,BE0000389
DB01238,BE0000442
DB01238,BE0000501
DB01238,BE0000575
DB01238,BE0000289
DB01238,BE0000572
DB01238,BE0000342
DB01238,BE0000092
DB01238,BE0000560
DB01238,BE0000045
DB01238,BE0000405
DB01238,BE0000247
DB01239,BE0000756
DB01239,BE0000020
DB01239,BE0000581
DB01239,BE0000451
DB01239,BE0000393
DB01239,BE0000533
DB01239,BE0000442
DB01239,BE0000092
DB01239,BE0000560
DB01239,BE0000045
DB01239,BE0000405
DB01239,BE0000247
DB01240,BE0000110
DB01240,BE0000475
DB01240,BE0000117
DB01241,BE0000071
DB01242,BE0000749
DB01242,BE0000451
DB01242,BE0000393
DB01242,BE0000533
DB01242,BE0000486
DB01242,BE0000814
DB01244,BE0000356
DB01244,BE0000864
DB01244,BE0002396
DB01244,BE0000732
DB01244,BE0000672
DB01244,BE0001024
DB01244,BE0000418
DB01244,BE0003323
DB01244,BE0003565
DB01245,BE0000738
DB01245,BE0000426
DB01246,BE0000442
DB01247,BE0002198
DB01247,BE0002196
DB01248,BE0000026
DB01248,BE0000246
DB01248,BE0001100
DB01248,BE0003475
DB01248,BE0003474
DB01248,BE0000956
DB01250,BE0000987
DB01250,BE0000944
DB01251,BE0000207
DB01251,BE0002441
DB01252,BE0000207
DB01252,BE0000215
DB01253,BE0000501
DB01254,BE0000014
DB01254,BE0000838
DB01254,BE0000841
DB01254,BE0000842
DB01254,BE0000840
DB01254,BE0000453
DB01254,BE0000205
DB01254,BE0000891
DB01254,BE0000435
DB01254,BE0000839
DB01255,BE0000647
DB01255,BE0000575
DB01256,BE0000843
DB01257,BE0000855
DB01259,BE0000767
DB01259,BE0000511
DB01260,BE0000794
DB01261,BE0000854
DB01262,BE0004796
DB01262,BE0000892
DB01263,BE0000233
DB01264,BE0004854
DB01265,BE0000555
DB01265,BE0004796
DB01267,BE0000451
DB01267,BE0000756
DB01267,BE0000442
DB01267,BE0000501
DB01267,BE0000575
DB01267,BE0000389
DB01267,BE0000659
DB01267,BE0000581
DB01267,BE0000533
DB01267,BE0000289
DB01267,BE0000572
DB01267,BE0000342
DB01267,BE0000291
DB01267,BE0000020
DB01267,BE0002638
DB01267,BE0002363
DB01267,BE0002362
DB01268,BE0000205
DB01268,BE0000029
DB01268,BE0000453
DB01268,BE0000369
DB01268,BE0000023
DB01268,BE0000147
DB01268,BE0000853
DB01268,BE0000852
DB01269,BE0000767
DB01270,BE0000163
DB01271,BE0004819
DB01271,BE0004820
DB01271,BE0000856
DB01272,BE0004494
DB01272,BE0004831
DB01273,BE0000849
DB01273,BE0002341
DB01273,BE0003585
DB01273,BE0003587
DB01274,BE0000694
DB01275,BE0001002
DB01275,BE0000060
DB01276,BE0000857
DB01277,BE0000858
DB01277,BE0000970
DB01277,BE0000033
DB01277,BE0003623
DB01278,BE0000431
DB01278,BE0000859
DB01278,BE0000860
DB01278,BE0000861
DB01279,BE0004819
DB01279,BE0000856
DB01280,BE0004796
DB01280,BE0000546
DB01281,BE0000847
DB01281,BE0000846
DB01282,BE0000844
DB01283,BE0000262
DB01283,BE0000017
DB01284,BE0000848
DB01285,BE0000848
DB01285,BE0001026
DB01288,BE0000694
DB01288,BE0000172
DB01288,BE0001012
DB01289,BE0002441
DB01291,BE0000694
DB01291,BE0000172
DB01295,BE0000172
DB01295,BE0000694
DB01295,BE0000501
DB01296,BE0000058
DB01296,BE0002387
DB01296,BE0000704
DB01296,BE0000944
DB01296,BE0001697
DB01297,BE0000172
DB01298,BE0000803
DB01299,BE0002360
DB01299,BE0000563
DB01301,BE0000127
DB01301,BE0004799
DB01303,BE0000436
DB01303,BE0001133
DB01303,BE0000924
DB01303,BE0000013
DB01303,BE0002366
DB01306,BE0000033
DB01307,BE0000033
DB01309,BE0000033
DB01319,BE0004854
DB01320,BE0000197
DB01321,BE0003720
DB01324,BE0000419
DB01325,BE0000267
DB01325,BE0000322
DB01325,BE0000502
DB01325,BE0000281
DB01325,BE0000419
DB01326,BE0003688
DB01327,BE0000588
DB01327,BE0000488
DB01327,BE0003723
DB01327,BE0003579
DB01327,BE0002393
DB01327,BE0000930
DB01328,BE0000588
DB01328,BE0002393
DB01328,BE0000488
DB01328,BE0000744
DB01328,BE0003579
DB01329,BE0002393
DB01329,BE0000488
DB01329,BE0003579
DB01329,BE0003686
DB01329,BE0003687
DB01329,BE0003685
DB01329,BE0000588
DB01329,BE0002063
DB01329,BE0000744
DB01330,BE0004643
DB01331,BE0003685
DB01331,BE0002063
DB01331,BE0004430
DB01331,BE0000744
DB01331,BE0000588
DB01331,BE0000488
DB01331,BE0002393
DB01331,BE0004643
DB01331,BE0004335
DB01331,BE0004644
DB01331,BE0004290
DB01331,BE0003624
DB01332,BE0003618
DB01332,BE0000588
DB01332,BE0000488
DB01332,BE0002393
DB01333,BE0000588
DB01336,BE0000738
DB01336,BE0000560
DB01337,BE0000738
DB01337,BE0000560
DB01337,BE0000045
DB01338,BE0000738
DB01338,BE0000560
DB01338,BE0000045
DB01339,BE0000738
DB01340,BE0000221
DB01344,BE0004816
DB01345,BE0000732
DB01346,BE0000795
DB01346,BE0000381
DB01346,BE0000197
DB01346,BE0000154
DB01346,BE0000829
DB01348,BE0000221
DB01349,BE0000062
DB01349,BE0003426
DB01351,BE0000795
DB01351,BE0000381
DB01351,BE0000523
DB01351,BE0000478
DB01351,BE0000471
DB01351,BE0000764
DB01351,BE0000849
DB01351,BE0002341
DB01351,BE0000829
DB01351,BE0000826
DB01352,BE0000795
DB01352,BE0000381
DB01352,BE0000523
DB01352,BE0000478
DB01352,BE0000471
DB01352,BE0000764
DB01352,BE0000849
DB01352,BE0002341
DB01352,BE0000829
DB01352,BE0000826
DB01353,BE0000795
DB01353,BE0000381
DB01353,BE0000523
DB01353,BE0000478
DB01353,BE0000471
DB01353,BE0000764
DB01353,BE0000849
DB01353,BE0002341
DB01353,BE0000829
DB01353,BE0000826
DB01354,BE0000795
DB01354,BE0000381
DB01354,BE0000523
DB01354,BE0000478
DB01354,BE0000471
DB01354,BE0000764
DB01354,BE0000849
DB01354,BE0002341
DB01354,BE0000829
DB01354,BE0000826
DB01355,BE0000795
DB01355,BE0000381
DB01355,BE0000523
DB01355,BE0000478
DB01355,BE0000471
DB01355,BE0000764
DB01355,BE0000849
DB01355,BE0002341
DB01355,BE0000829
DB01355,BE0000826
DB01356,BE0001065
DB01356,BE0001152
DB01356,BE0000983
DB01356,BE0000831
DB01357,BE0000123
DB01359,BE0000172
DB01359,BE0000694
DB01359,BE0000291
DB01359,BE0000797
DB01361,BE0003675
DB01361,BE0003674
DB01363,BE0000647
DB01363,BE0000486
DB01363,BE0000289
DB01363,BE0000572
DB01363,BE0000342
DB01363,BE0002198
DB01363,BE0002196
DB01363,BE0000172
DB01363,BE0000694
DB01363,BE0001012
DB01363,BE0000749
DB01363,BE0000118
DB01363,BE0004674
DB01364,BE0000486
DB01364,BE0000501
DB01364,BE0000118
DB01364,BE0000426
DB01365,BE0004888
DB01365,BE0004872
DB01366,BE0000694
DB01367,BE0002196
DB01367,BE0000246
DB01369,BE0004800
DB01369,BE0000743
DB01369,BE0002464
DB01370,BE0000510
DB01370,BE0000732
DB01375,BE0001024
DB01375,BE0002468
DB01375,BE0002469
DB01375,BE0002470
DB01380,BE0000794
DB01381,BE0000486
DB01381,BE0001640
DB01381,BE0000433
DB01381,BE0000795
DB01381,BE0002346
DB01381,BE0003592
DB01382,BE0000644
DB01382,BE0000207
DB01384,BE0000794
DB01390,BE0004849
DB01392,BE0000289
DB01392,BE0000572
DB01392,BE0000342
DB01392,BE0000291
DB01392,BE0000797
DB01392,BE0000659
DB01392,BE0000756
DB01392,BE0000581
DB01392,BE0000451
DB01392,BE0000533
DB01392,BE0004905
DB01392,BE0000393
DB01393,BE0000071
DB01393,BE0001007
DB01393,BE0000215
DB01394,BE0000026
DB01394,BE0000143
DB01395,BE0000557
DB01395,BE0000668
DB01395,BE0000132
DB01396,BE0000732
DB01397,BE0000262
DB01397,BE0000017
DB01399,BE0000262
DB01399,BE0000017
DB01400,BE0000426
DB01401,BE0000017
DB01401,BE0000262
DB01403,BE0000756
DB01403,BE0000020
DB01403,BE0000145
DB01403,BE0000581
DB01403,BE0000389
DB01403,BE0000451
DB01403,BE0000533
DB01403,BE0000442
DB01403,BE0000092
DB01403,BE0000560
DB01403,BE0000045
DB01403,BE0000405
DB01403,BE0000247
DB01403,BE0000501
DB01403,BE0000575
DB01403,BE0000715
DB01403,BE0000289
